material_id,composition,target
8879,Na0.05Ta1S2,4.0
8880,Na0.05W1O3,91.0
8881,Na0.16Ti1N1Cl1,14.0
8882,Na0.18Hf1N1Cl1,22.0
8883,Na0.1Pb0.9,5.93
8884,Na0.1Ta1S2,4.4
8885,Na0.22Co1H1.8O2.85,4.45
8886,Na0.23Ti1N1Br1,15.2
8887,Na0.23W1O3,2.16
8888,Na0.24Co1H2.6O3.3,3.51
8889,Na0.25Co1H2.6O3.3,4.7
8890,Na0.26Co1H2.6O3.3,3.2366666666666664
8891,Na0.28Co1H2.6O3.3,4.48
8892,Na0.28Hf1N1Cl1,22.9
8893,Na0.28O3W1,0.56
8894,Na0.28Pb0.72,7.2
8895,Na0.29Co1H2.6O3.3,3.955
8896,Na0.29Hf1N1Cl1,19.0
8897,Na0.2Ba6Si46,4.8
8898,Na0.2O3W1,0.55
8899,Na0.2W1O3,3.05
8900,Na0.31Co1H2.6O3.3,4.27
8901,Na0.32Co1H2.6O3.3,2.825
8902,Na0.33Co1H2.6O3.3,2.2
8903,Na0.33H2.86Co1O3.42,4.5
8904,Na0.33Ta1S2,4.7
8905,Na0.33V2O5,7.666666666666667
8906,Na0.346Co1H2.6O3.3,4.81
8907,Na0.34Co1H2.6O3.3,2.65
8908,Na0.35Co1H1.3O3.3,3.7
8909,Na0.35Co1H1.4O2,4.7
8910,Na0.35Co1H2.6O3.3,4.66
8911,Na0.38Co1H2.6O3.3,2.8
8912,Na0.3Ba6.2Si46,4.0
8913,Na0.3Co0.985Mn0.015H2.6O3.3,3.34
8914,Na0.3Co0.995Mn0.005H2.6O3.3,4.05
8915,Na0.3Co1H2.6O3.3,4.5575
8916,Na0.3Co1H2.8O3.4,4.5
8917,Na0.3Pb1Ta2S5,3.7
8918,Na0.3Sb1Ta2S5,3.5
8919,Na0.45Co1H2.6O3.3,2.0
8920,Na0.4Co1H2.6O3.3,2.0
8921,Na0.4H3.6Pb1.14S5.14Ta2O1.8,3.7
8922,Na0.4H3.6Sb1.16S5.16Ta2O1.8,3.5
8923,Na0.59Zr1N1Cl1,15.0
8924,Na0.5Fe1As1,12.0
8925,Na0.5Nb1S2,1.3
8926,Na0.5Ti1N1Cl1,16.3
8927,Na0.5Zr1N1Cl1,15.0
8928,Na0.65Fe1.93Se1.4S0.6,25.1
8929,Na0.65Fe1.93Se1.6S0.4,32.0
8930,Na0.65Fe1.93Se1.8S0.2,36.0
8931,Na0.65Fe1.93Se2,37.5
8932,Na0.65H5Sn1.16S5.16Ta2O2.5,4.0
8933,Na0.66Zr1N1Cl1,14.5
8934,Na0.6Sn1Ta2S5,4.0
8935,Na0.75Co0.995Ga0.005H2.6O3.3,2.99
8936,Na0.75Co0.995Ir0.005H2.6O3.3,3.94
8937,Na0.75Co0.9975Ga0.0025H2.6O3.3,3.98
8938,Na0.75Co0.9995Ga0.0005H2.6O3.3,4.38
8939,Na0.75Co0.9995Ir0.0005H2.6O3.3,4.59
8940,Na0.75Co0.999Ga0.001H2.6O3.3,4.19
8941,Na0.75Co0.99Ir0.01H2.6O3.3,3.54
8942,Na0.75Co1H2.6O3.3,4.533333333333334
8943,Na0.75Zr1N1Cl1,14.3
8944,Na0.86Fe1As1,26.0
8945,Na0.8Hf1N1Cl1,19.0
8946,Na0.9Fe1As1,12.5
8947,Na1.38Zr1N1Cl1,11.0
8948,Na1.5Ba6Si46,2.6
8949,Na1Al1Si1,7.2
8950,Na1Fe0.925Co0.075As1,10.6
8951,Na1Fe0.92Co0.08As1,7.53
8952,Na1Fe0.939Co0.061As1,13.4
8953,Na1Fe0.93Co0.07As1,14.0
8954,Na1Fe0.95Co0.05As1,16.3
8955,Na1Fe0.972Co0.028As1,20.1
8956,Na1Fe0.975Co0.025As1,21.05
8957,Na1Fe0.975Ni0.025As1,15.4
8958,Na1Fe0.977Co0.023As1,15.7
8959,Na1Fe0.979Co0.021As1,19.4
8960,Na1Fe0.97Co0.03As1,21.133333333333333
8961,Na1Fe0.981Co0.019As1,19.3
8962,Na1Fe0.9825Co0.0175As1,15.8
8963,Na1Fe0.985Co0.015As1,16.25
8964,Na1Fe0.9875Co0.0125As1,13.9
8965,Na1Fe0.98Co0.02As1,18.8
8966,Na1Fe0.995Co0.005As1,9.81
8967,Na1Fe0.99Co0.01As1,15.6
8968,Na1Fe1As1,12.3275
8969,Na1Fe2Se2,46.0
8970,Na1N1C60,14.7
8971,Na1O,28.0
8972,Na1Pb3,5.62
8973,Na2.9Ba4.5Si46,3.5
8974,Na2Cs0.75C60,7.0
8975,Na2Cs0.88C60,8.3
8976,Na2Cs0.93C60,9.6
8977,Na2Cs1C60,11.328571428571427
8978,Na2K1C60,2.5
8979,Na2Rb0.25Cs0.75C60,9.4
8980,Na2Rb0.5Cs0.5C60,8.2
8981,Na2Rb0.75Cs0.25C60,5.2
8982,Na2Rb1C60,2.95
8983,Na3.5N0.5C60,14.7
8984,Na3N1C60,14.7
8985,Na4H4C60,15.0
8986,Nb0.005Zr0.995,1.86
8987,Nb0.016Ta0.984,4.47
8988,Nb0.025Ta0.975,4.465
8989,Nb0.025Ti0.975,1.5
8990,Nb0.037Ta0.963,4.51
8991,Nb0.03Si1V2.97,15.8
8992,Nb0.03Tc0.97,12.8
8993,Nb0.04Ta0.96,4.47
8994,Nb0.04Zr0.96,4.9
8995,Nb0.05Mo0.95C1,13.5
8996,Nb0.05Re0.75Ta0.2,9.8
8997,Nb0.05Rh0.04Ti0.91,2.4
8998,Nb0.05Ta0.95,4.45
8999,Nb0.06Tc0.94,12.8
9000,Nb0.08Ta0.92,4.54
9001,Nb0.11Re0.78Ta0.11,8.8
9002,Nb0.13Zr0.87,6.42
9003,Nb0.14Re0.86,8.5
9004,Nb0.14Ta0.86,4.76
9005,Nb0.15Mo0.85C1,11.673
9006,Nb0.15Ta0.85,4.58
9007,Nb0.15V0.85,4.3
9008,Nb0.15Zr0.85,6.35
9009,Nb0.16Ta0.84,4.67
9010,Nb0.17Ta0.83,4.65
9011,Nb0.18Re0.82,9.116666666666667
9012,Nb0.19Ti0.74Zr0.07,9.1
9013,Nb0.1Hf0.9N1,5.47
9014,Nb0.1Ta0.9,4.55
9015,Nb0.1Ti0.4V0.5,5.3
9016,Nb0.1Ti0.9N0.98,6.48
9017,Nb0.1Zr0.9,7.6
9018,Nb0.21Ti0.61Zr0.18,7.21
9019,Nb0.22Ti0.8,7.8
9020,Nb0.24Tc0.76,12.9
9021,Nb0.25Bi2Se3,3.275
9022,Nb0.25Mo0.75C1,13.1
9023,Nb0.25Re0.75,6.75
9024,Nb0.25Sb0.25Ti0.5,2.05
9025,Nb0.25Sn0.25Ta0.25V0.25,6.2
9026,Nb0.25Sn0.25Ta0.5,10.8
9027,Nb0.25Sn0.25V0.5,5.5
9028,Nb0.25Ta0.75C1,9.8
9029,Nb0.25Ti0.75,7.4
9030,Nb0.25Ti0.75N0.98,10.5
9031,Nb0.25V0.75N0.94,2.92
9032,Nb0.25Zr0.75,9.116666666666667
9033,Nb0.26Re0.74,7.2
9034,Nb0.28Bi2Se3,3.35
9035,Nb0.29Re0.71,5.609999999999999
9036,Nb0.2Ta0.8,4.64
9037,Nb0.2Ta0.8C1,9.0
9038,Nb0.2V0.8,4.03
9039,Nb0.2W0.8C1,11.0
9040,Nb0.2Zr0.8,8.6
9041,Nb0.31Re0.69,4.92
9042,Nb0.31Ta0.06Ti0.62,9.0
9043,Nb0.32Re0.68,4.5
9044,Nb0.33Ti0.67,9.3
9045,Nb0.35Hf0.65N1,6.05
9046,Nb0.35Ti0.15Zr0.5,9.3
9047,Nb0.35Ti0.65,7.69
9048,Nb0.35Ti0.65N0.97,13.2
9049,Nb0.35Ti0.6Zr0.05,8.6
9050,Nb0.35Zr0.65,9.45
9051,Nb0.36Ti0.64,9.05
9052,Nb0.375Rh0.625,2.7
9053,Nb0.375Sn0.25V0.375,7.4
9054,Nb0.37Ta0.63,5.31
9055,Nb0.38Re0.62,2.4400000000000004
9056,Nb0.38Zr0.62,8.7
9057,Nb0.3Mo0.7C1,12.1
9058,Nb0.3Ta0.7,5.15
9059,Nb0.405Ta0.595,5.72
9060,Nb0.42Tc0.58,10.9
9061,Nb0.44Ti0.56,8.99
9062,Nb0.45Re0.55,6.2
9063,Nb0.45Rh0.55,3.07
9064,Nb0.47Ta0.53,6.2
9065,Nb0.48Rh0.52,3.76
9066,Nb0.4Re0.6,2.4299999999999997
9067,Nb0.4Ru0.6,2.5
9068,Nb0.4Ta0.6,5.470000000000001
9069,Nb0.4Ta0.6C1,10.276666666666666
9070,Nb0.4Ti0.4V0.2,7.6
9071,Nb0.4V0.6,4.11
9072,Nb0.4Zr0.6,8.86
9073,Nb0.51Mo0.49C1,12.22
9074,Nb0.55Ti0.45,9.4
9075,Nb0.55V0.45,4.11
9076,Nb0.58Ta0.42,6.54
9077,Nb0.5Hf0.5N0.98,7.33
9078,Nb0.5Mo0.5C1,13.1
9079,Nb0.5Os0.5,2.86
9080,Nb0.5Re0.5,2.9
9081,Nb0.5Sb0.25Ti0.25,3.05
9082,Nb0.5Sn0.25Ta0.125V0.125,12.2
9083,Nb0.5Sn0.25Ta0.25,16.4
9084,Nb0.5Sn0.25V0.25,9.8
9085,Nb0.5Sn0.5,17.705
9086,Nb0.5Ta0.5,6.09
9087,Nb0.5Ti0.1Sr2Eu1Cu2.4O,30.0
9088,Nb0.5Ti0.1Zr0.4,10.3
9089,Nb0.5Ti0.2V0.3,8.5
9090,Nb0.5Ti0.3V0.2,7.8
9091,Nb0.5Ti0.5,10.3
9092,Nb0.5Ti0.5N0.95,15.1
9093,Nb0.5V0.5,4.25
9094,Nb0.5V0.5N0.94,1.86
9095,Nb0.5V1.5Zr1,4.3
9096,Nb0.5W0.5C1,12.5
9097,Nb0.5Zr0.5,10.122
9098,Nb0.625Pt0.375,3.73
9099,Nb0.625Sn0.25Ta0.125,17.6
9100,Nb0.625Sn0.25V0.125,14.2
9101,Nb0.62Pt0.38,2.31
9102,Nb0.63Ta0.37,6.84
9103,Nb0.64Ta0.36,6.8
9104,Nb0.65Pd0.35,1.84
9105,Nb0.65W0.35C1,13.0
9106,Nb0.65Zr0.35,10.6
9107,Nb0.66Zr0.33,10.8
9108,Nb0.67Hf0.33N1,10.2
9109,Nb0.67Pb1S3Ta0.33,2.01
9110,Nb0.67V0.33N0.94,1.86
9111,Nb0.68Zr0.32,10.05
9112,Nb0.69Pd0.31,1.84
9113,Nb0.69Sn0.25Ta0.06,17.8
9114,Nb0.69V0.31,4.9
9115,Nb0.6Al0.08N0.79O0.21,7.0
9116,Nb0.6Os0.4,1.8399999999999999
9117,Nb0.6Pd0.4,2.035
9118,Nb0.6Rh0.4,4.21
9119,Nb0.6Ru0.4,1.2
9120,Nb0.6Ru0.4Sr2Eu1.5Ce0.5Cu2O10,37.3
9121,Nb0.6Ru0.6Sr2Eu1.5Ce0.5Cu2O10,41.4
9122,Nb0.6Ta0.4,6.56
9123,Nb0.6Ta0.4C1,9.4
9124,Nb0.6Ti0.4,9.8
9125,Nb0.6V0.4,4.17
9126,Nb0.6Zr0.4,10.525
9127,Nb0.71Mo0.29C1,13.45
9128,Nb0.71Sn0.29,18.3
9129,Nb0.7275Zr0.0225Al0.25,14.6
9130,Nb0.72Pd0.18W0.1,1.5
9131,Nb0.72Pd0.28,1.89
9132,Nb0.72Sn0.28,18.2
9133,Nb0.73Al0.255Si0.015,18.7
9134,Nb0.7425Zr0.0075Al0.25,17.4
9135,Nb0.747Al0.239Si0.014,18.0
9136,Nb0.758Al0.174Ge0.069,19.7
9137,Nb0.75Al0.02Ge0.05,19.8
9138,Nb0.75Al0.15Si0.1,15.4
9139,Nb0.75Al0.16Ga0.09,19.45
9140,Nb0.75Al0.16Ge0.09,19.7
9141,Nb0.75Al0.175Ga0.075,19.1
9142,Nb0.75Al0.175Ge0.075,17.9
9143,Nb0.75Al0.178Ge0.072,20.1
9144,Nb0.75Al0.17Ge0.08,19.8
9145,Nb0.75Al0.185Ge0.065,20.26
9146,Nb0.75Al0.1875Ge0.0625,20.0
9147,Nb0.75Al0.18Ge0.07,19.8
9148,Nb0.75Al0.19Ge0.06,20.45
9149,Nb0.75Al0.21Ge0.04,19.85
9150,Nb0.75Al0.225Ga0.025,19.1
9151,Nb0.75Al0.225Ge0.025,17.9
9152,Nb0.75Al0.225Si0.025,16.4
9153,Nb0.75Al0.23Ge0.02,19.2
9154,Nb0.75Al0.2Ge0.05,18.05
9155,Nb0.75Al0.2Si0.05,15.4
9156,Nb0.75Au0.175Pt0.075,12.850000000000001
9157,Nb0.75Mg0.25B2,4.5
9158,Nb0.75Mo0.25C1,12.0
9159,Nb0.75Rh1.25,2.7
9160,Nb0.75Si0.25,9.0
9161,Nb0.75Sn0.125Zr0.125,16.7
9162,Nb0.75Ti0.15Zr0.1,9.7
9163,Nb0.75Ti0.25,10.02
9164,Nb0.75Ti0.25N0.94,16.1
9165,Nb0.75W0.25C1,13.1
9166,Nb0.75Zr0.25,10.775
9167,Nb0.768Al0.146Ge0.086,17.4
9168,Nb0.76Al0.18Ge0.06,17.88
9169,Nb0.76Fe1.61Se0.96S1.04,18.0
9170,Nb0.76Pd0.24,1.9
9171,Nb0.76Sn0.74,18.1
9172,Nb0.78Al0.165Ge0.055,20.29
9173,Nb0.79Al0.164Ga0.057,20.7
9174,Nb0.79Al0.16Ge0.05,21.0
9175,Nb0.79Si0.21,9.3
9176,Nb0.7Fe1.55Se1.01S0.99,23.5
9177,Nb0.7Ta0.3,6.984999999999999
9178,Nb0.7Ti0.1Sr2Eu1Cu2.2O,30.0
9179,Nb0.7Ti0.3,10.1
9180,Nb0.7W0.3C1,13.2
9181,Nb0.7Zr0.3,10.8
9182,Nb0.803Ta0.197,7.85
9183,Nb0.83Pd0.17,2.2
9184,Nb0.83Sb0.17,1.95
9185,Nb0.84S0.16,5.6
9186,Nb0.85Hf0.15N0.94,12.3
9187,Nb0.85Mo0.15C1,12.7
9188,Nb0.85Pd0.15,2.26
9189,Nb0.85Rh0.15,3.0
9190,Nb0.85Rh1.15,3.0
9191,Nb0.85Ta0.15,8.08
9192,Nb0.85V0.15,6.0
9193,Nb0.85V0.15N0.92,3.88
9194,Nb0.85W0.15,5.32
9195,Nb0.85Zr0.15,10.8
9196,Nb0.85Zr0.15N1,13.7
9197,Nb0.86Rh1.04,3.76
9198,Nb0.87Si0.09N0.13O0.13,16.8
9199,Nb0.87Si0.09N0.87O0.13,16.35
9200,Nb0.87Ta0.13,8.15
9201,Nb0.88V0.12,5.7
9202,Nb0.89Al0.11N0.84O0.16,16.7
9203,Nb0.89Al0.11N0.85O0.17,17.3
9204,Nb0.8Ga0.13Ni0.07,8.1
9205,Nb0.8Ga0.14Cr0.06,8.6
9206,Nb0.8Ga0.14Ni0.06,8.7
9207,Nb0.8Ga0.15Cr0.05,9.7
9208,Nb0.8Ga0.15Ni0.05,9.4
9209,Nb0.8Ga0.16Cr0.04,10.6
9210,Nb0.8Ga0.16Ni0.04,10.6
9211,Nb0.8Ga0.17Cr0.03,11.5
9212,Nb0.8Ga0.17Ni0.03,11.8
9213,Nb0.8Ga0.18Cr0.02,13.1
9214,Nb0.8Ga0.18Ni0.02,12.4
9215,Nb0.8Ga0.195Cr0.005,14.9
9216,Nb0.8Ga0.19Cr0.01,13.6
9217,Nb0.8Ga0.19Ni0.01,14.1
9218,Nb0.8Pd0.2,1.98
9219,Nb0.8Ru0.2,4.8
9220,Nb0.8Sn0.2,15.370000000000001
9221,Nb0.8Ta0.2,7.62
9222,Nb0.8Ta0.2C1,9.95
9223,Nb0.8Ti0.1Sr2Eu1Cu2.1O,28.0
9224,Nb0.8V0.2,5.76
9225,Nb0.8W0.2,4.68
9226,Nb0.8W0.2C1,13.2
9227,Nb0.8Zr0.2,10.9
9228,Nb0.925Ru0.075,4.2
9229,Nb0.92Hf0.08N0.93,13.7
9230,Nb0.92Sn0.08,5.6
9231,Nb0.92Ta0.71,4.94
9232,Nb0.92Ti0.08N0.93,15.2
9233,Nb0.938Ta0.062,8.42
9234,Nb0.93Tc0.07,7.0
9235,Nb0.94Ta0.06,8.76
9236,Nb0.957Ta0.043,8.55
9237,Nb0.95Mg0.05N0.92O0.08,16.533333333333335
9238,Nb0.95Mo0.05C1,12.1
9239,Nb0.95Ti0.05,9.41
9240,Nb0.95V0.05N0.85,7.12
9241,Nb0.95W0.05,7.25
9242,Nb0.96Ta0.04,8.87
9243,Nb0.96Ti0.04N0.9,13.8
9244,Nb0.97Cr0.03N1,1.2
9245,Nb0.97Tc0.03,7.6
9246,Nb0.984Ta0.016,8.76
9247,Nb0.98Ta0.02,9.02
9248,Nb0.98Y0.02,9.26
9249,Nb0.991Ta0.009,8.87
9250,Nb0.995Ta0.005,9.226
9251,Nb0.999Y0.001,9.27
9252,Nb0.99Cr0.01N1,1.2
9253,Nb0.99Ta0.01,9.079
9254,Nb0.9Mg0.1B2,4.5
9255,Nb0.9Mg0.1N0.87O0.13,10.6
9256,Nb0.9Mo2.1Al1,2.73
9257,Nb0.9Pd0.1,3.42
9258,Nb0.9Pt0.1,2.5
9259,Nb0.9Re0.1,4.5
9260,Nb0.9Rh0.1,2.8
9261,Nb0.9Rh1.1,3.07
9262,Nb0.9Ru0.1,2.8
9263,Nb0.9Ta0.1,8.4
9264,Nb0.9Ti0.1,9.61
9265,Nb0.9V0.1,6.95
9266,Nb0.9W0.1C1,11.6
9267,Nb0.9Zr0.1,10.7
9268,Nb1,8.9976875
9269,Nb1.01Se2,7.05
9270,Nb1.02Se2,6.75
9271,Nb1.05Se2,4.86
9272,Nb1.2Mo1.8Al1,4.2
9273,Nb1.5Mo1.5Al1,4.9
9274,Nb1.71V1.29Au1,1.6
9275,Nb1.8Ta1.2Sn1,14.1
9276,Nb10V50Ti40,7.1
9277,Nb13.75Ta41.25Ir45,3.315
9278,Nb13.75Ta41.25Rh45,3.56
9279,Nb15Ti75Ta10,6.7
9280,Nb1B0.2Rh3,6.4
9281,Nb1Ba2Cu2.92Ga0.08O7,52.4
9282,Nb1Ba2Cu2.93Ga0.07O7,52.0
9283,Nb1Ba2Cu2.94Ga0.06O7,56.2
9284,Nb1Ba2Cu2.95Ga0.05O7,60.0
9285,Nb1Ba2Cu2.96Ga0.04O7,60.6
9286,Nb1Ba2Cu2.98Ga0.02O7,80.2
9287,Nb1Ba2Cu2.9Ga0.1O7,42.6
9288,Nb1C0.28N0.78,17.9
9289,Nb1C0.2N0.64,16.3
9290,Nb1C0.2N0.7,17.2
9291,Nb1C0.2N0.74,17.5
9292,Nb1C0.2N0.8,17.6
9293,Nb1C0.3N0.57,16.4
9294,Nb1C0.3N0.62,17.3
9295,Nb1C0.3N0.64,17.8
9296,Nb1C0.3N0.7,17.75
9297,Nb1C0.5N0.36,15.6
9298,Nb1C0.5N0.42,17.0
9299,Nb1C0.5N0.47,17.4
9300,Nb1C0.5N0.5,17.9
9301,Nb1C0.5Ni0.5,17.3
9302,Nb1C0.9N0.1,16.97
9303,Nb1C1N1,16.125
9304,Nb1N0.87O0.13,17.2
9305,Nb1N0.98O0.02,17.7
9306,Nb1N0.9O0.02,14.7
9307,Nb1N1.08O0.27,12.8
9308,Nb1N1.22O0.18,12.3
9309,Nb1N1.25O0.25,11.9
9310,Nb1N1.34O0.27,11.3
9311,Nb1O1,1.38
9312,Nb1Os1,2.86
9313,Nb1Os2,2.52
9314,Nb1P1S1,12.5
9315,Nb1Pb1S3,2.66
9316,Nb1Pt1Si1,1.24
9317,Nb1Re1Si1,5.1
9318,Nb1Re3,5.27
9319,Nb1Rh1P1,4.25
9320,Nb1Ru1Si1,2.65
9321,Nb1Ru3,13.5
9322,Nb1S0.899,3.83
9323,Nb1S1.06,3.3
9324,Nb1S2,5.821818181818182
9325,Nb1S3Sn1,2.85
9326,Nb1Se0.25Te0.75,4.4
9327,Nb1Se2,6.814619047619048
9328,Nb1Se2.2,6.675
9329,Nb1Se3,3.736666666666667
9330,Nb1Se3Sn1,3.09
9331,Nb1Si1As1,8.2
9332,Nb1Sn2,2.64
9333,Nb1Sr2Eu1.5Ce0.5Cu2O10,30.2
9334,Nb1Sr2Sm1.2Ce0.8Cu2O,25.0
9335,Nb1Ta1V1Sn1,6.2
9336,Nb1Ta2Sn1,10.8
9337,Nb1Tc3,10.5
9338,Nb1Te2,0.625
9339,Nb1V50Ti49,7.5
9340,Nb2.01V0.99Au1,2.9
9341,Nb2.1Mo0.9Al1,8.3
9342,Nb2.1Ta0.9Sn1,16.0
9343,Nb2.1Zr0.9Sn1,17.7
9344,Nb2.25V0.75Au1,3.0
9345,Nb2.34Zr0.66Sn1,17.7
9346,Nb2.49V0.51Au1,4.6
9347,Nb2.4Ta0.6Sn1,17.3
9348,Nb2.55Ti0.45Sn1,15.6
9349,Nb2.55V0.45Al1,14.0
9350,Nb2.55V0.45Au1,5.1
9351,Nb2.55V0.45Sn1,15.0
9352,Nb2.55Zr0.45Sn1,17.9
9353,Nb2.58Ti0.42Al1,9.0
9354,Nb2.5Ta0.5Sn1,17.6
9355,Nb2.64Ta0.36Al1,14.5
9356,Nb2.706V0.294Al1,15.6
9357,Nb2.739Ta0.261Al1,15.4
9358,Nb2.73Ti0.27Al1,11.5
9359,Nb2.75Ta0.25Sn1,17.8
9360,Nb2.775Mo0.225Al1,13.8
9361,Nb2.778Ti0.222Al1,13.0
9362,Nb2.7Mo0.3Al1,11.850000000000001
9363,Nb2.7Ta0.3Sn1,18.0
9364,Nb2.7Ti0.3Sn1,16.4
9365,Nb2.7V0.3Sn1,15.9
9366,Nb2.7Zr0.3Sn1,18.1
9367,Nb2.859V0.141Al1,17.2
9368,Nb2.859Zr0.141Al1,13.6
9369,Nb2.85Hf0.15Al1,14.4
9370,Nb2.85Mo0.15Al1,14.45
9371,Nb2.85Ta0.15Al1,16.8
9372,Nb2.85Ta0.15Sn1,18.3
9373,Nb2.85Ti0.15Sn1,17.9
9374,Nb2.85V0.15Au1,8.4
9375,Nb2.85V0.15Sn1,17.1
9376,Nb2.85W0.15Al1,15.2
9377,Nb2.85Zr0.15Sn1,18.1
9378,Nb2.88Ti0.12Al1,15.0
9379,Nb2.895W0.105Al1,16.0
9380,Nb2.9175Ti0.0825Al1,16.0
9381,Nb2.919Hf0.081Al1,16.5
9382,Nb2.91Zr0.09Al1,14.6
9383,Nb2.927Zr0.073Al1,14.8
9384,Nb2.934V0.066Sn1,17.7
9385,Nb2.94Ta0.06Al1,17.7
9386,Nb2.94W0.06Al1,17.2
9387,Nb2.96Al0.7592Ge0.3224,19.8
9388,Nb2.973Zr0.027Al1,16.6
9389,Nb2.976Ti0.024Al1,17.7
9390,Nb2.97W0.03Al1,18.0
9391,Nb2.97Zr0.03Al1,17.4
9392,Nb2.985Hf0.015Al1,18.0
9393,Nb2.9925Zr0.0075Al1,17.6
9394,Nb2.9V0.3Au1,6.5
9395,Nb20Ti75Ta5,7.1
9396,Nb24Ti75Ta1,7.4
9397,Nb25Ti10Zr65,7.5
9398,Nb25Ti20Zr55,7.5
9399,Nb25Ti30Zr45,7.7
9400,Nb25Ti40Zr35,7.7
9401,Nb25Ti50Mo25,4.3
9402,Nb25Ti50Ta25,8.6
9403,Nb25Ti50Zr25,7.2
9404,Nb25Ti65Mo10,6.8
9405,Nb25Ti65Ta10,8.4
9406,Nb25Ti65Zr10,7.7
9407,Nb25Ti70Mo5,7.4
9408,Nb25Ti70Ta5,7.85
9409,Nb25Ti70Zr5,7.5
9410,Nb25Ti74Mo1,7.3
9411,Nb25Ti74Ta1,7.55
9412,Nb25Ti74Zr1,7.4
9413,Nb25Ti75,7.2
9414,Nb25V10Ti65,8.0
9415,Nb25V25Ti50,7.3
9416,Nb25V5Ti70,7.7
9417,Nb25Zr75,8.3
9418,Nb27.5Ta27.5Ir45,3.935
9419,Nb27.5Ta27.5Rh45,3.965
9420,Nb2As1C1,2.0
9421,Nb2B1N1,4.4
9422,Nb2In1C1,7.5
9423,Nb2Pd0.67Se5,1.2
9424,Nb2Pd0.81S5,6.6
9425,Nb2Pd1S3.5Se1.5,1.87
9426,Nb2Pd1S3.75Se1.25,2.23
9427,Nb2Pd1S3Se2,1.17
9428,Nb2Pd1S4.25Se0.75,3.18
9429,Nb2Pd1S4.5Se0.5,4.27
9430,Nb2Pd1S4Se1,2.76
9431,Nb2Pd1S5,6.125
9432,Nb2S1C0.82,4.43
9433,Nb2S1C0.85,4.68
9434,Nb2S1C0.9,5.0
9435,Nb2S2C1,7.6
9436,Nb2Se2,6.9
9437,Nb2Se3,2.3
9438,Nb2Sn1C1,5.9
9439,Nb2Ta0.5V0.5Sn1,12.2
9440,Nb2Ta1Sn1,16.4
9441,Nb3.05Al0.7125Ge0.19,17.9
9442,Nb3.07Al0.5859Ge0.279,17.4
9443,Nb3.2Al0.24Ge0.4,10.2
9444,Nb3Al0.05Sn0.95,18.2
9445,Nb3Al0.15Ge0.85,7.4
9446,Nb3Al0.39Ge0.61,7.3
9447,Nb3Al0.3Ge0.7,9.1
9448,Nb3Al0.55Ge0.45,11.7
9449,Nb3Al0.5Ga0.5,18.5
9450,Nb3Al0.5Ge0.5,15.299999999999999
9451,Nb3Al0.5Sn0.5,16.0
9452,Nb3Al0.5Zn0.5,16.0
9453,Nb3Al0.62Ge0.38,17.2
9454,Nb3Al0.66Ge0.34,20.4
9455,Nb3Al0.67Ga0.33,18.7
9456,Nb3Al0.67In0.33,16.0
9457,Nb3Al0.67Zn0.33,17.3
9458,Nb3Al0.6Ge0.4,19.7
9459,Nb3Al0.71Ge0.29,20.7
9460,Nb3Al0.72Ge0.28,19.9
9461,Nb3Al0.75Ga0.3,19.1
9462,Nb3Al0.75Ge0.25,19.8
9463,Nb3Al0.76Ge0.24,20.4
9464,Nb3Al0.7Be0.3,14.0
9465,Nb3Al0.7Ge0.3,19.9
9466,Nb3Al0.81Ge0.19,17.6
9467,Nb3Al0.83Ge0.17,19.6
9468,Nb3Al0.8B0.2,17.8
9469,Nb3Al0.8Be0.2,17.0
9470,Nb3Al0.8Ga0.2,18.54
9471,Nb3Al0.8Ge0.2,19.8
9472,Nb3Al0.8In0.2,18.1
9473,Nb3Al0.8Zn0.2,17.7
9474,Nb3Al0.907Ga0.093,19.1
9475,Nb3Al0.91Ge0.09,19.8
9476,Nb3Al0.924Se0.076,17.6
9477,Nb3Al0.927Ga0.073,19.2
9478,Nb3Al0.92Ge0.08,19.9
9479,Nb3Al0.935Si0.065,18.4
9480,Nb3Al0.93Ge0.07,20.0
9481,Nb3Al0.945Si0.055,18.4
9482,Nb3Al0.94Ge0.06,20.0
9483,Nb3Al0.94Se0.06,17.8
9484,Nb3Al0.952Se0.048,18.0
9485,Nb3Al0.956Si0.044,18.5
9486,Nb3Al0.95Be0.05,19.8
9487,Nb3Al0.95Ga0.05,19.2
9488,Nb3Al0.95Ge0.05,20.0
9489,Nb3Al0.964Si0.036,18.4
9490,Nb3Al0.967Ga0.033,19.0
9491,Nb3Al0.967Se0.033,18.1
9492,Nb3Al0.96Ge0.04,19.8
9493,Nb3Al0.975Si0.025,18.5
9494,Nb3Al0.97Ge0.03,19.6
9495,Nb3Al0.983Ga0.017,18.8
9496,Nb3Al0.985Si0.015,18.6
9497,Nb3Al0.98Ge0.02,19.3
9498,Nb3Al0.98Se0.02,18.4
9499,Nb3Al0.991Ge0.009,19.0
9500,Nb3Al0.9B0.1,19.8
9501,Nb3Al0.9Be0.1,19.8
9502,Nb3Al0.9Ga0.1,18.5
9503,Nb3Al0.9Ge0.1,19.2
9504,Nb3Al0.9In0.1,18.3
9505,Nb3Al0.9Se0.1,17.6
9506,Nb3Al0.9Zn0.1,18.1
9507,Nb3As0.05Sn0.95,18.19
9508,Nb3Au0.7Pt0.3,11.5
